"contact";"month";"day_of_week";"duration";"y"
"cellular";"nov";"thu";352;"no"
"cellular";"nov";"thu";255;"no"
"cellular";"nov";"thu";118;"no"
"cellular";"nov";"thu";597;"no"
"cellular";"nov";"thu";190;"no"
"cellular";"nov";"thu";193;"no"
"cellular";"nov";"thu";55;"no"
"cellular";"nov";"thu";895;"no"
"cellular";"nov";"thu";125;"no"
"cellular";"nov";"thu";113;"no"
"cellular";"nov";"thu";10;"no"
"cellular";"nov";"thu";94;"no"
"cellular";"nov";"thu";176;"no"
"cellular";"nov";"thu";277;"no"
"cellular";"nov";"thu";53;"no"
"cellular";"nov";"thu";888;"yes"
"cellular";"nov";"thu";129;"no"
"cellular";"nov";"thu";105;"no"
"cellular";"nov";"thu";197;"no"
"cellular";"nov";"thu";80;"no"
"cellular";"nov";"thu";75;"no"
"cellular";"nov";"thu";72;"no"
"cellular";"nov";"thu";382;"no"
"cellular";"nov";"thu";187;"no"
"cellular";"nov";"thu";486;"no"
"cellular";"nov";"thu";151;"no"
"cellular";"nov";"thu";124;"no"
"cellular";"nov";"thu";80;"no"
"cellular";"nov";"thu";340;"no"
"cellular";"nov";"thu";239;"no"
"cellular";"nov";"thu";223;"no"
"cellular";"nov";"thu";370;"yes"
"cellular";"nov";"thu";212;"no"
"cellular";"nov";"thu";151;"no"
"cellular";"nov";"thu";500;"yes"
"cellular";"nov";"thu";136;"no"
"cellular";"nov";"thu";1166;"no"
"cellular";"nov";"thu";258;"no"
"cellular";"nov";"thu";51;"no"
"cellular";"nov";"thu";140;"no"
"cellular";"nov";"thu";790;"no"
"cellular";"nov";"thu";75;"no"
"cellular";"nov";"thu";72;"no"
"cellular";"nov";"thu";604;"no"
"cellular";"nov";"thu";154;"no"
"cellular";"nov";"thu";131;"no"
"telephone";"nov";"thu";733;"no"
"cellular";"nov";"thu";488;"yes"
"cellular";"nov";"thu";266;"no"
"cellular";"nov";"thu";130;"no"
"telephone";"nov";"thu";1025;"yes"
"cellular";"nov";"thu";98;"no"
"cellular";"nov";"thu";68;"no"
"cellular";"nov";"thu";143;"no"
"cellular";"nov";"thu";559;"no"
"cellular";"nov";"thu";350;"no"
"cellular";"nov";"thu";293;"no"
"cellular";"nov";"thu";138;"no"
"cellular";"nov";"thu";105;"no"
"cellular";"nov";"thu";195;"no"
"cellular";"nov";"thu";689;"no"
"cellular";"nov";"thu";104;"no"
"cellular";"nov";"thu";215;"no"
"cellular";"nov";"thu";311;"no"
"cellular";"nov";"thu";63;"no"
"cellular";"nov";"thu";633;"no"
"cellular";"nov";"thu";305;"no"
"cellular";"nov";"thu";191;"no"
"cellular";"nov";"thu";239;"no"
"cellular";"nov";"thu";125;"no"
"cellular";"nov";"thu";63;"no"
"cellular";"nov";"thu";219;"no"
"telephone";"nov";"thu";65;"no"
"telephone";"nov";"thu";61;"no"
"cellular";"nov";"thu";123;"no"
"cellular";"nov";"thu";92;"no"
"cellular";"nov";"thu";462;"no"
"cellular";"nov";"thu";141;"no"
"cellular";"nov";"thu";51;"no"
"cellular";"nov";"thu";425;"no"
"cellular";"nov";"thu";149;"no"
"telephone";"nov";"thu";547;"no"
"cellular";"nov";"thu";337;"no"
"cellular";"nov";"thu";165;"no"
"cellular";"nov";"thu";47;"no"
"telephone";"nov";"thu";35;"no"
"cellular";"nov";"thu";48;"no"
"cellular";"nov";"thu";230;"no"
"cellular";"nov";"thu";109;"no"
"cellular";"nov";"thu";361;"no"
"cellular";"nov";"thu";67;"no"
"telephone";"nov";"thu";107;"no"
"cellular";"nov";"thu";435;"no"
"cellular";"nov";"thu";140;"no"
"cellular";"nov";"thu";294;"no"
"cellular";"nov";"thu";205;"no"
"cellular";"nov";"thu";470;"no"
"cellular";"nov";"thu";427;"no"
"cellular";"nov";"thu";175;"no"
"cellular";"nov";"thu";380;"no"
"cellular";"nov";"thu";215;"no"
"telephone";"nov";"thu";98;"no"
"cellular";"nov";"thu";267;"no"
"cellular";"nov";"thu";51;"no"
"cellular";"nov";"thu";207;"no"
"cellular";"nov";"thu";73;"no"
"cellular";"nov";"thu";20;"no"
"cellular";"nov";"thu";186;"no"
"cellular";"nov";"thu";14;"no"
"cellular";"nov";"thu";120;"no"
"cellular";"nov";"thu";319;"no"
"cellular";"nov";"thu";52;"no"
"cellular";"nov";"thu";154;"no"
"cellular";"nov";"thu";267;"no"
"cellular";"nov";"thu";113;"no"
"cellular";"nov";"thu";159;"no"
"cellular";"nov";"thu";128;"no"
"cellular";"nov";"thu";249;"no"
"cellular";"nov";"thu";195;"no"
"cellular";"nov";"thu";16;"no"
"cellular";"nov";"thu";330;"no"
"telephone";"nov";"thu";25;"no"
"cellular";"nov";"thu";340;"no"
"cellular";"nov";"thu";158;"no"
"cellular";"nov";"thu";192;"no"
"cellular";"nov";"thu";768;"yes"
"cellular";"nov";"thu";426;"no"
"cellular";"nov";"thu";260;"no"
"cellular";"nov";"thu";352;"no"
"cellular";"nov";"thu";114;"no"
"cellular";"nov";"thu";539;"no"
"cellular";"nov";"thu";187;"no"
"cellular";"nov";"thu";758;"yes"
"cellular";"nov";"thu";653;"yes"
"cellular";"nov";"thu";276;"no"
"cellular";"nov";"thu";230;"no"
"cellular";"nov";"thu";340;"no"
"cellular";"nov";"thu";9;"no"
"cellular";"nov";"thu";44;"no"
"cellular";"nov";"thu";142;"no"
"cellular";"nov";"thu";55;"no"
"cellular";"nov";"thu";315;"no"
"cellular";"nov";"thu";326;"no"
"cellular";"nov";"thu";240;"no"
"cellular";"nov";"thu";517;"no"
"cellular";"nov";"thu";150;"no"
"cellular";"nov";"thu";972;"no"
"cellular";"nov";"thu";73;"no"
"cellular";"nov";"thu";77;"no"
"cellular";"nov";"thu";279;"no"
"cellular";"nov";"thu";166;"no"
"cellular";"nov";"thu";40;"no"
"cellular";"nov";"thu";93;"no"
"cellular";"nov";"thu";102;"no"
"cellular";"nov";"thu";144;"no"
"cellular";"nov";"thu";265;"no"
"cellular";"nov";"thu";115;"no"
"cellular";"nov";"thu";61;"no"
"cellular";"nov";"thu";201;"no"
"cellular";"nov";"thu";106;"no"
"telephone";"nov";"thu";37;"no"
"cellular";"nov";"thu";418;"no"
"cellular";"nov";"thu";106;"no"
"cellular";"nov";"thu";187;"no"
"cellular";"nov";"thu";101;"no"
"cellular";"nov";"thu";619;"no"
"telephone";"nov";"thu";93;"no"
"cellular";"nov";"thu";127;"no"
"cellular";"nov";"thu";88;"no"
"cellular";"nov";"thu";104;"no"
"cellular";"nov";"thu";43;"no"
"cellular";"nov";"thu";813;"no"
"cellular";"nov";"thu";808;"no"
"cellular";"nov";"thu";600;"no"
"cellular";"nov";"thu";627;"no"
"cellular";"nov";"thu";329;"no"
"cellular";"nov";"thu";399;"no"
"cellular";"nov";"thu";87;"no"
"cellular";"nov";"thu";911;"no"
"cellular";"nov";"thu";352;"no"
"telephone";"nov";"thu";20;"no"
"cellular";"nov";"thu";108;"no"
"cellular";"nov";"thu";262;"no"
"cellular";"nov";"thu";196;"no"
"cellular";"nov";"thu";43;"no"
"cellular";"nov";"thu";128;"no"
"cellular";"nov";"thu";104;"no"
"cellular";"nov";"thu";111;"no"
"cellular";"nov";"thu";61;"no"
"cellular";"nov";"thu";130;"no"
"telephone";"nov";"thu";119;"no"
"cellular";"nov";"thu";165;"no"
"telephone";"nov";"thu";105;"no"
"cellular";"nov";"thu";133;"no"
"cellular";"nov";"thu";179;"no"
"cellular";"nov";"thu";206;"no"
"cellular";"nov";"thu";240;"no"
"cellular";"nov";"thu";198;"no"
"cellular";"nov";"thu";129;"no"
"cellular";"nov";"thu";224;"no"
"cellular";"nov";"thu";157;"no"
"cellular";"nov";"thu";182;"no"
"cellular";"nov";"thu";386;"no"
"cellular";"nov";"thu";642;"no"
"cellular";"nov";"thu";434;"no"
"cellular";"nov";"thu";163;"no"
"cellular";"nov";"thu";214;"no"
"cellular";"nov";"thu";1145;"no"
"cellular";"nov";"thu";148;"no"
"cellular";"nov";"thu";329;"no"
"cellular";"nov";"thu";221;"no"
"cellular";"nov";"thu";339;"no"
"cellular";"nov";"thu";135;"no"
"cellular";"nov";"thu";41;"no"
"telephone";"nov";"thu";159;"no"
"cellular";"nov";"thu";470;"no"
"cellular";"nov";"thu";75;"no"
"cellular";"nov";"thu";155;"no"
"cellular";"nov";"thu";147;"no"
"cellular";"nov";"thu";167;"no"
"cellular";"nov";"thu";268;"no"
"telephone";"nov";"thu";16;"no"
"cellular";"nov";"thu";533;"no"
"cellular";"nov";"thu";264;"no"
"cellular";"nov";"thu";303;"no"
"cellular";"nov";"thu";91;"no"
"cellular";"nov";"thu";225;"no"
"cellular";"nov";"thu";90;"no"
"cellular";"nov";"thu";283;"no"
"cellular";"nov";"thu";208;"no"
"cellular";"nov";"thu";207;"no"
"cellular";"nov";"thu";56;"no"
"cellular";"nov";"thu";319;"no"
"cellular";"nov";"thu";57;"no"
"cellular";"nov";"thu";150;"no"
"telephone";"nov";"thu";871;"yes"
"cellular";"nov";"thu";354;"no"
"cellular";"nov";"thu";165;"no"
"cellular";"nov";"thu";88;"no"
"cellular";"nov";"thu";279;"no"
"cellular";"nov";"thu";180;"no"
"cellular";"nov";"thu";156;"no"
"cellular";"nov";"thu";1532;"yes"
"cellular";"nov";"thu";235;"no"
"cellular";"nov";"thu";884;"no"
"cellular";"nov";"thu";218;"no"
"cellular";"nov";"thu";611;"no"
"cellular";"nov";"thu";248;"no"
"cellular";"nov";"thu";75;"no"
"cellular";"nov";"thu";60;"no"
"cellular";"nov";"thu";986;"no"
"cellular";"nov";"thu";172;"no"
"cellular";"nov";"thu";315;"no"
"cellular";"nov";"thu";399;"no"
"cellular";"nov";"thu";117;"no"
"cellular";"nov";"thu";151;"no"
"cellular";"nov";"thu";513;"no"
"cellular";"nov";"thu";281;"no"
"cellular";"nov";"thu";317;"no"
"cellular";"nov";"thu";116;"no"
"cellular";"nov";"thu";115;"no"
"cellular";"nov";"thu";303;"no"
"cellular";"nov";"thu";97;"no"
"cellular";"nov";"thu";104;"no"
"cellular";"nov";"thu";68;"no"
"cellular";"nov";"thu";591;"no"
"cellular";"nov";"thu";136;"no"
"cellular";"nov";"thu";251;"no"
"cellular";"nov";"thu";355;"no"
"cellular";"nov";"thu";231;"no"
"cellular";"nov";"thu";251;"no"
"cellular";"nov";"thu";341;"no"
"cellular";"nov";"thu";106;"no"
"cellular";"nov";"thu";361;"no"
"cellular";"nov";"thu";212;"no"
"cellular";"nov";"thu";131;"no"
"cellular";"nov";"thu";60;"no"
"cellular";"nov";"thu";378;"no"
"cellular";"nov";"thu";441;"no"
"cellular";"nov";"thu";282;"no"
"telephone";"nov";"thu";197;"no"
"cellular";"nov";"thu";217;"no"
"cellular";"nov";"thu";250;"no"
"telephone";"nov";"thu";172;"no"
"cellular";"nov";"thu";210;"no"
"cellular";"nov";"thu";952;"yes"
"cellular";"nov";"thu";332;"no"
"cellular";"nov";"thu";117;"no"
"cellular";"nov";"thu";194;"no"
"cellular";"nov";"thu";233;"no"
"cellular";"nov";"thu";197;"no"
"cellular";"nov";"thu";493;"yes"
"cellular";"nov";"thu";168;"no"
"cellular";"nov";"thu";688;"no"
"cellular";"nov";"thu";205;"no"
"telephone";"nov";"thu";713;"no"
"cellular";"nov";"thu";2420;"yes"
"cellular";"nov";"thu";176;"no"
"telephone";"nov";"thu";215;"no"
"cellular";"nov";"thu";90;"no"
"cellular";"nov";"thu";292;"no"
"cellular";"nov";"thu";232;"no"
"telephone";"nov";"thu";88;"no"
"cellular";"nov";"thu";257;"no"
"cellular";"nov";"thu";1598;"yes"
"cellular";"nov";"thu";295;"yes"
"cellular";"nov";"thu";693;"no"
"cellular";"nov";"thu";430;"no"
"telephone";"nov";"thu";134;"no"
"telephone";"nov";"thu";761;"no"
"telephone";"nov";"thu";233;"no"
"cellular";"nov";"thu";134;"no"
"cellular";"nov";"thu";290;"no"
"cellular";"nov";"thu";370;"no"
"cellular";"nov";"thu";766;"no"
"cellular";"nov";"thu";279;"no"
"cellular";"nov";"thu";298;"no"
"cellular";"nov";"thu";157;"no"
"cellular";"nov";"thu";324;"no"
"cellular";"nov";"thu";537;"no"
"cellular";"nov";"thu";182;"no"
"telephone";"nov";"thu";96;"no"
"cellular";"nov";"thu";90;"no"
"cellular";"nov";"thu";59;"no"
"cellular";"nov";"thu";222;"no"
"cellular";"nov";"thu";178;"no"
"cellular";"nov";"thu";146;"no"
"cellular";"nov";"thu";769;"no"
"cellular";"nov";"thu";216;"no"
"cellular";"nov";"thu";87;"no"
"cellular";"nov";"thu";192;"no"
"cellular";"nov";"thu";825;"no"
"telephone";"nov";"thu";156;"no"
"telephone";"nov";"thu";278;"no"
"cellular";"nov";"thu";1329;"no"
"telephone";"nov";"thu";76;"no"
"cellular";"nov";"thu";310;"no"
"cellular";"nov";"thu";56;"no"
"cellular";"nov";"thu";1059;"yes"
"cellular";"nov";"thu";40;"no"
"cellular";"nov";"thu";104;"no"
"cellular";"nov";"thu";843;"no"
"cellular";"nov";"thu";185;"no"
"cellular";"nov";"thu";1476;"no"
"cellular";"nov";"thu";476;"no"
"cellular";"nov";"thu";139;"no"
"cellular";"nov";"thu";283;"no"
"cellular";"nov";"thu";165;"no"
"cellular";"nov";"thu";738;"no"
"cellular";"nov";"thu";265;"no"
"telephone";"nov";"thu";442;"no"
"cellular";"nov";"thu";164;"no"
"cellular";"nov";"thu";422;"no"
"cellular";"nov";"thu";91;"no"
"cellular";"nov";"thu";489;"no"
"cellular";"nov";"thu";391;"no"
"cellular";"nov";"thu";1855;"no"
"cellular";"nov";"thu";2453;"yes"
"cellular";"nov";"fri";21;"no"
"cellular";"nov";"fri";83;"no"
"cellular";"nov";"fri";86;"no"
"cellular";"nov";"fri";91;"no"
"cellular";"nov";"fri";254;"no"
"cellular";"nov";"fri";149;"no"
"cellular";"nov";"fri";249;"no"
"cellular";"nov";"fri";10;"no"
"cellular";"nov";"fri";358;"no"
"cellular";"nov";"fri";81;"no"
"cellular";"nov";"fri";6;"no"
"cellular";"nov";"fri";138;"no"
"cellular";"nov";"fri";275;"no"
"cellular";"nov";"fri";312;"no"
"cellular";"nov";"fri";69;"no"
"cellular";"nov";"fri";37;"no"
"cellular";"nov";"fri";266;"no"
"cellular";"nov";"fri";159;"no"
"cellular";"nov";"fri";116;"no"
"cellular";"nov";"fri";21;"no"
"cellular";"nov";"fri";358;"no"
"telephone";"nov";"fri";144;"no"
"telephone";"nov";"fri";41;"no"
"cellular";"nov";"fri";124;"no"
"cellular";"nov";"fri";298;"no"
"cellular";"nov";"fri";86;"no"
"cellular";"nov";"fri";271;"no"
"cellular";"nov";"fri";299;"no"
"cellular";"nov";"fri";152;"no"
"cellular";"nov";"fri";322;"no"
"telephone";"nov";"fri";336;"no"
"cellular";"nov";"fri";441;"no"
"cellular";"nov";"fri";149;"no"
"cellular";"nov";"fri";675;"no"
"cellular";"nov";"fri";118;"no"
"cellular";"nov";"fri";85;"no"
"cellular";"nov";"fri";65;"no"
"cellular";"nov";"fri";239;"no"
"cellular";"nov";"fri";267;"no"
"cellular";"nov";"fri";225;"no"
"cellular";"nov";"fri";54;"no"
"cellular";"nov";"fri";108;"no"
"cellular";"nov";"fri";66;"no"
"cellular";"nov";"fri";108;"no"
"cellular";"nov";"fri";49;"no"
"cellular";"nov";"fri";1221;"no"
"cellular";"nov";"fri";71;"no"
"cellular";"nov";"fri";729;"yes"
"cellular";"nov";"fri";289;"no"
"cellular";"nov";"fri";127;"no"
"cellular";"nov";"fri";846;"no"
"cellular";"nov";"fri";215;"no"
"cellular";"nov";"fri";75;"no"
"cellular";"nov";"fri";248;"no"
"cellular";"nov";"fri";591;"yes"
"cellular";"nov";"fri";163;"no"
"cellular";"nov";"fri";337;"no"
"cellular";"nov";"fri";179;"no"
"cellular";"nov";"fri";111;"no"
"cellular";"nov";"fri";63;"no"
"cellular";"nov";"fri";558;"yes"
"cellular";"nov";"fri";569;"no"
"cellular";"nov";"fri";153;"no"
"cellular";"nov";"fri";46;"no"
"cellular";"nov";"fri";208;"no"
"cellular";"nov";"fri";22;"no"
"cellular";"nov";"fri";261;"no"
"cellular";"nov";"fri";120;"no"
"cellular";"nov";"fri";253;"no"
"cellular";"nov";"fri";43;"no"
"cellular";"nov";"fri";321;"no"
"cellular";"nov";"fri";46;"no"
"cellular";"nov";"fri";104;"no"
"cellular";"nov";"fri";63;"no"
"telephone";"nov";"fri";81;"no"
"cellular";"nov";"fri";423;"no"
"cellular";"nov";"fri";113;"no"
"cellular";"nov";"fri";71;"no"
"cellular";"nov";"fri";348;"no"
"cellular";"nov";"fri";62;"no"
"cellular";"nov";"fri";588;"no"
"cellular";"nov";"fri";528;"yes"
"cellular";"nov";"fri";467;"yes"
"cellular";"nov";"fri";530;"yes"
"cellular";"nov";"fri";76;"no"
"cellular";"nov";"fri";648;"yes"
"cellular";"nov";"fri";158;"no"
"cellular";"nov";"fri";258;"no"
"cellular";"nov";"fri";73;"no"
"cellular";"nov";"fri";567;"no"
"cellular";"nov";"fri";13;"no"
"cellular";"nov";"fri";470;"no"
"telephone";"nov";"fri";228;"no"
"cellular";"nov";"fri";22;"no"
"cellular";"nov";"fri";91;"no"
"cellular";"nov";"fri";345;"no"
"telephone";"nov";"fri";346;"no"
"cellular";"nov";"fri";107;"no"
"cellular";"nov";"fri";86;"no"
"cellular";"nov";"fri";710;"yes"
"cellular";"nov";"fri";110;"no"
"cellular";"nov";"fri";530;"yes"
"cellular";"nov";"fri";73;"no"
"cellular";"nov";"fri";529;"yes"
"cellular";"nov";"fri";635;"yes"
"cellular";"nov";"fri";254;"no"
"cellular";"nov";"fri";106;"no"
"cellular";"nov";"fri";40;"no"
"cellular";"nov";"fri";195;"no"
"cellular";"nov";"fri";183;"no"
"cellular";"nov";"fri";195;"no"
"cellular";"nov";"fri";585;"no"
"cellular";"nov";"fri";501;"no"
"cellular";"nov";"fri";222;"no"
"cellular";"nov";"fri";131;"no"
"cellular";"nov";"fri";158;"no"
"cellular";"nov";"fri";215;"no"
"cellular";"nov";"fri";30;"no"
"cellular";"nov";"fri";53;"no"
"cellular";"nov";"fri";263;"no"
"cellular";"nov";"fri";344;"no"
"cellular";"nov";"fri";174;"no"
"cellular";"nov";"fri";103;"no"
"cellular";"nov";"fri";46;"no"
"cellular";"nov";"fri";74;"no"
"cellular";"nov";"fri";105;"no"
"cellular";"nov";"fri";206;"no"
"cellular";"nov";"fri";132;"no"
"cellular";"nov";"fri";175;"no"
"cellular";"nov";"fri";140;"no"
"cellular";"nov";"fri";148;"no"
"cellular";"nov";"fri";66;"no"
"cellular";"nov";"fri";32;"no"
"cellular";"nov";"fri";149;"no"
"cellular";"nov";"fri";1166;"no"
"cellular";"nov";"fri";161;"no"
"cellular";"nov";"fri";262;"no"
"cellular";"nov";"fri";60;"no"
"cellular";"nov";"fri";106;"no"
"cellular";"nov";"fri";59;"no"
"cellular";"nov";"fri";1055;"no"
"cellular";"nov";"fri";181;"no"
"cellular";"nov";"fri";218;"no"
"cellular";"nov";"fri";429;"no"
"cellular";"nov";"fri";327;"no"
"cellular";"nov";"fri";216;"no"
"cellular";"nov";"fri";201;"no"
"cellular";"nov";"fri";102;"no"
"cellular";"nov";"fri";65;"no"
"cellular";"nov";"fri";58;"no"
"cellular";"nov";"fri";221;"no"
"cellular";"nov";"fri";957;"yes"
"cellular";"nov";"fri";202;"no"
"cellular";"nov";"fri";161;"no"
"cellular";"nov";"fri";705;"yes"
"cellular";"nov";"fri";167;"no"
"telephone";"nov";"fri";29;"no"
"cellular";"nov";"fri";89;"no"
"cellular";"nov";"fri";306;"no"
"cellular";"nov";"fri";56;"no"
"cellular";"nov";"fri";796;"yes"
"cellular";"nov";"fri";1022;"yes"
"cellular";"nov";"fri";189;"no"
"cellular";"nov";"fri";74;"no"
"cellular";"nov";"fri";154;"no"
"cellular";"nov";"fri";89;"no"
"cellular";"nov";"fri";79;"no"
"cellular";"nov";"fri";143;"no"
"cellular";"nov";"fri";169;"no"
"cellular";"nov";"fri";80;"no"
"cellular";"nov";"fri";44;"no"
"cellular";"nov";"fri";133;"no"
"telephone";"nov";"fri";49;"no"
"cellular";"nov";"fri";586;"no"
"cellular";"nov";"fri";189;"no"
"telephone";"nov";"fri";218;"no"
"cellular";"nov";"fri";235;"no"
"cellular";"nov";"fri";105;"no"
"cellular";"nov";"fri";849;"yes"
"cellular";"nov";"fri";5;"no"
"cellular";"nov";"fri";271;"no"
"cellular";"nov";"fri";893;"yes"
"cellular";"nov";"fri";230;"no"
"cellular";"nov";"fri";68;"no"
"cellular";"nov";"fri";74;"no"
"cellular";"nov";"fri";115;"no"
"cellular";"nov";"fri";100;"no"
"cellular";"nov";"fri";326;"no"
"cellular";"nov";"fri";1182;"no"
"cellular";"nov";"fri";144;"no"
"cellular";"nov";"fri";189;"no"
"cellular";"nov";"fri";169;"no"
"cellular";"nov";"fri";670;"no"
"cellular";"nov";"fri";57;"no"
"telephone";"nov";"fri";76;"no"
"cellular";"nov";"fri";42;"no"
"cellular";"nov";"fri";81;"no"
"cellular";"nov";"fri";199;"no"
"cellular";"nov";"fri";184;"no"
"cellular";"nov";"fri";18;"no"
"cellular";"nov";"fri";451;"no"
"cellular";"nov";"fri";51;"no"
"cellular";"nov";"fri";63;"no"
"cellular";"nov";"fri";70;"no"
"cellular";"nov";"fri";44;"no"
"telephone";"nov";"fri";54;"no"
"cellular";"nov";"fri";13;"no"
"cellular";"nov";"fri";401;"no"
"cellular";"nov";"fri";484;"no"
"cellular";"nov";"fri";59;"no"
"cellular";"nov";"fri";64;"no"
"cellular";"nov";"fri";526;"no"
"cellular";"nov";"fri";105;"no"
"cellular";"nov";"fri";128;"no"
"cellular";"nov";"fri";115;"no"
"cellular";"nov";"fri";573;"no"
"cellular";"nov";"fri";996;"no"
"cellular";"nov";"fri";206;"no"
"cellular";"nov";"fri";135;"no"
"telephone";"nov";"fri";36;"no"
"cellular";"nov";"fri";1480;"yes"
"cellular";"nov";"fri";160;"no"
"cellular";"nov";"fri";83;"no"
"telephone";"nov";"fri";425;"no"
"telephone";"nov";"fri";288;"no"
"cellular";"nov";"fri";244;"no"
"cellular";"nov";"fri";378;"no"
"cellular";"nov";"fri";252;"no"
"cellular";"nov";"fri";283;"no"
"cellular";"nov";"fri";110;"no"
"telephone";"nov";"fri";109;"no"
"cellular";"nov";"fri";162;"no"
"cellular";"nov";"fri";144;"no"
"telephone";"nov";"fri";49;"no"
"cellular";"nov";"fri";70;"no"
"cellular";"nov";"fri";71;"no"
"cellular";"nov";"fri";316;"yes"
"cellular";"nov";"fri";306;"no"
"cellular";"nov";"fri";70;"no"
"cellular";"nov";"fri";221;"no"
"cellular";"nov";"fri";44;"no"
"cellular";"nov";"fri";202;"no"
"cellular";"nov";"fri";98;"no"
"cellular";"nov";"fri";552;"no"
"telephone";"nov";"fri";97;"no"
"cellular";"nov";"fri";48;"no"
"cellular";"nov";"fri";89;"no"
"cellular";"nov";"fri";171;"no"
"cellular";"nov";"fri";744;"no"
"cellular";"nov";"fri";79;"no"
"cellular";"nov";"fri";850;"yes"
"cellular";"nov";"fri";233;"no"
"telephone";"nov";"fri";70;"no"
"telephone";"nov";"fri";162;"no"
"cellular";"nov";"fri";38;"no"
"cellular";"nov";"fri";8;"no"
"cellular";"nov";"fri";18;"no"
"cellular";"nov";"fri";72;"no"
"cellular";"nov";"fri";164;"no"
"cellular";"nov";"fri";123;"no"
"cellular";"nov";"fri";100;"no"
"cellular";"nov";"fri";18;"no"
"cellular";"nov";"fri";165;"no"
"cellular";"nov";"fri";296;"no"
"cellular";"nov";"fri";196;"no"
"cellular";"nov";"fri";203;"no"
"telephone";"nov";"fri";55;"no"
"cellular";"nov";"fri";186;"no"
"cellular";"nov";"fri";59;"no"
"cellular";"nov";"fri";532;"no"
"cellular";"nov";"fri";79;"no"
"cellular";"nov";"fri";197;"no"
"cellular";"nov";"fri";84;"no"
"cellular";"nov";"fri";35;"no"
"telephone";"nov";"fri";26;"no"
"cellular";"nov";"fri";102;"no"
"cellular";"nov";"fri";100;"no"
"cellular";"nov";"fri";164;"no"
"cellular";"nov";"fri";183;"no"
"cellular";"nov";"fri";67;"no"
"cellular";"nov";"fri";180;"no"
"telephone";"nov";"fri";182;"no"
"cellular";"nov";"fri";749;"yes"
"cellular";"nov";"fri";450;"no"
"telephone";"nov";"fri";28;"no"
"cellular";"nov";"fri";66;"no"
"cellular";"nov";"fri";119;"no"
"cellular";"nov";"fri";135;"no"
"cellular";"nov";"fri";902;"yes"
"telephone";"nov";"fri";1074;"yes"
"cellular";"nov";"fri";661;"no"
"cellular";"nov";"fri";492;"no"
"cellular";"nov";"fri";142;"no"
"telephone";"nov";"fri";43;"no"
"cellular";"nov";"fri";28;"no"
"cellular";"nov";"fri";82;"no"
"cellular";"nov";"fri";63;"no"
"cellular";"nov";"fri";264;"no"
"cellular";"nov";"fri";118;"no"
"cellular";"nov";"fri";124;"no"
"cellular";"nov";"fri";218;"no"
"telephone";"nov";"fri";232;"no"
"cellular";"nov";"fri";190;"no"
"cellular";"nov";"fri";10;"no"
"cellular";"nov";"fri";456;"no"
"cellular";"nov";"fri";176;"no"
"cellular";"nov";"fri";312;"no"
"cellular";"nov";"fri";45;"no"
"cellular";"nov";"fri";124;"no"
"cellular";"nov";"fri";42;"no"
"cellular";"nov";"fri";189;"no"
"cellular";"nov";"fri";31;"no"
"cellular";"nov";"fri";126;"no"
"cellular";"nov";"fri";232;"no"
"cellular";"nov";"fri";11;"no"
"cellular";"nov";"fri";109;"no"
"cellular";"nov";"fri";64;"no"
"cellular";"nov";"fri";28;"no"
"cellular";"nov";"fri";148;"no"
"cellular";"nov";"fri";104;"no"
"cellular";"nov";"fri";65;"no"
"cellular";"nov";"fri";980;"yes"
